"","employee_id","company_id","dept","seniority","salary","join_date","quit_date"
"21538",109983,1,"customer_service",29,137000,"2014-10-27","2015-08-14"
"21539",50607,1,"sales",3,45000,"2011-03-21","2012-04-27"
"21540",402741,1,"design",9,121000,"2014-02-10",NA
"21541",707910,1,"customer_service",29,98000,"2014-09-29",NA
"21542",791321,1,"engineer",1,70000,"2014-09-17","2015-08-28"
"21543",777042,2,"customer_service",6,64000,"2011-06-20","2013-04-26"
"21544",299991,1,"customer_service",10,80000,"2013-09-23",NA
"21545",964147,1,"customer_service",3,31000,"2012-06-18","2015-04-06"
"21546",935092,1,"sales",27,193000,"2014-07-28","2015-10-16"
"21547",975725,5,"marketing",18,162000,"2014-02-24",NA
"21548",199280,10,"customer_service",27,106000,"2011-07-18","2012-05-18"
"21549",812677,1,"customer_service",29,119000,"2012-05-21","2013-07-19"
"21550",340058,1,"customer_service",4,32000,"2015-11-23",NA
"21551",487780,7,"customer_service",12,65000,"2014-01-06","2015-01-06"
"21552",997980,10,"engineer",6,146000,"2015-09-14",NA
"21553",943758,4,"marketing",6,102000,"2015-02-24",NA
"21554",178376,1,"marketing",16,206000,"2012-05-14","2013-05-03"
"21555",444079,6,"customer_service",4,22000,"2014-03-24",NA
"21556",164195,5,"customer_service",24,95000,"2012-10-15","2013-11-29"
"21557",477256,1,"customer_service",11,66000,"2013-03-11","2014-02-28"
"21558",422109,9,"marketing",22,180000,"2012-03-19","2013-03-08"
"21559",152209,6,"marketing",13,92000,"2014-03-20","2015-04-10"
"21560",720711,2,"customer_service",27,133000,"2013-10-21",NA
"21561",304943,5,"engineer",8,145000,"2012-07-23","2014-10-31"
"21562",385340,6,"design",11,108000,"2014-05-06",NA
"21563",577250,4,"engineer",28,157000,"2011-02-07","2012-03-23"
"21564",65647,1,"data_science",7,205000,"2015-10-19",NA
"21565",302472,1,"customer_service",3,32000,"2012-08-20",NA
"21566",723215,7,"design",1,42000,"2015-03-31",NA
"21567",658366,1,"customer_service",14,91000,"2012-12-18","2014-08-26"
"21568",723156,1,"customer_service",6,80000,"2011-07-21","2013-06-14"
"21569",220032,1,"sales",28,192000,"2013-10-07","2014-08-29"
"21570",213544,2,"marketing",17,213000,"2012-06-25",NA
"21571",652229,1,"engineer",10,216000,"2014-09-16","2015-09-18"
"21572",91364,1,"customer_service",21,94000,"2013-12-16","2014-12-19"
"21573",398938,3,"marketing",24,151000,"2015-05-11",NA
"21574",383506,1,"data_science",14,180000,"2011-07-18","2013-06-21"
"21575",758617,3,"customer_service",7,57000,"2011-03-14","2012-03-09"
"21576",891299,6,"sales",10,119000,"2015-03-02",NA
"21577",566754,1,"customer_service",2,33000,"2012-01-17",NA
"21578",914707,2,"marketing",20,196000,"2014-12-15",NA
"21579",99189,8,"engineer",7,164000,"2015-11-30",NA
"21580",181068,3,"data_science",4,54000,"2014-02-18","2015-02-06"
"21581",65448,3,"data_science",20,177000,"2012-07-16","2015-08-07"
"21582",877801,4,"engineer",6,136000,"2011-02-07","2012-03-23"
"21583",809176,4,"customer_service",5,56000,"2014-04-07",NA
"21584",434775,8,"sales",27,129000,"2014-07-15","2015-05-29"
"21585",737387,1,"engineer",2,70000,"2011-07-25","2015-11-20"
"21586",36531,1,"marketing",12,116000,"2014-04-09","2015-04-10"
"21587",924335,8,"sales",13,104000,"2014-05-12",NA
"21588",816818,11,"customer_service",10,51000,"2013-03-04",NA
"21589",602630,1,"customer_service",26,111000,"2013-03-25",NA
"21590",221654,9,"sales",5,104000,"2012-01-17","2012-12-14"
"21591",257549,1,"customer_service",2,30000,"2015-08-17",NA
"21592",507575,6,"customer_service",21,85000,"2014-10-27",NA
"21593",195838,1,"marketing",28,169000,"2015-04-20",NA
"21594",178768,10,"sales",12,102000,"2011-10-17","2014-06-06"
"21595",365418,7,"customer_service",12,59000,"2012-03-26","2015-02-20"
"21596",415615,2,"customer_service",13,56000,"2012-02-27","2015-04-17"
"21597",501409,1,"marketing",6,120000,"2013-12-10","2014-10-10"
"21598",395802,9,"engineer",21,266000,"2012-07-30","2014-10-10"
"21599",324098,3,"engineer",21,218000,"2012-12-24",NA
"21600",248534,1,"data_science",10,163000,"2014-09-02","2015-08-28"
"21601",616939,1,"sales",24,206000,"2011-09-12","2012-08-24"
"21602",492994,2,"sales",24,219000,"2013-04-30","2014-04-11"
"21603",468970,9,"engineer",7,147000,"2012-04-23","2014-03-28"
"21604",491532,1,"marketing",4,45000,"2011-09-26","2014-02-14"
"21605",381302,2,"design",14,127000,"2014-10-27","2015-11-13"
"21606",59648,5,"customer_service",1,23000,"2011-07-27",NA
"21607",857982,1,"customer_service",1,27000,"2014-02-12",NA
"21608",845991,5,"engineer",25,245000,"2015-06-22",NA
"21609",971600,1,"design",27,208000,"2015-05-26",NA
"21610",376421,4,"customer_service",3,18000,"2012-08-13","2013-08-16"
"21611",347987,1,"customer_service",6,72000,"2015-06-29",NA
"21612",126183,1,"engineer",12,221000,"2012-04-25","2013-04-12"
"21613",433998,4,"data_science",26,238000,"2012-12-31","2013-12-19"
"21614",12491,4,"customer_service",15,99000,"2011-01-24","2013-02-01"
"21615",247651,1,"customer_service",21,108000,"2012-11-26","2013-12-27"
"21616",103619,9,"engineer",24,219000,"2015-09-08",NA
"21617",760136,1,"customer_service",25,104000,"2011-06-08","2013-06-07"
"21618",84635,2,"sales",3,51000,"2012-03-27","2014-03-28"
"21619",534722,2,"engineer",17,269000,"2014-12-15","2015-12-04"
"21620",608318,1,"data_science",9,214000,"2015-10-12",NA
"21621",220479,4,"engineer",15,269000,"2014-02-03",NA
"21622",461651,1,"customer_service",5,73000,"2014-06-02",NA
"21623",753055,1,"customer_service",15,108000,"2014-05-12",NA
"21624",253402,1,"engineer",6,208000,"2011-08-01","2012-09-19"
"21625",565921,1,"customer_service",9,61000,"2015-03-03",NA
"21626",433797,1,"customer_service",6,67000,"2013-02-04","2014-12-17"
"21627",397986,1,"engineer",3,75000,"2012-09-17",NA
"21628",541438,10,"customer_service",13,62000,"2013-04-29",NA
"21629",995555,9,"sales",17,145000,"2012-01-03","2015-06-05"
"21630",98907,1,"customer_service",10,89000,"2013-04-23",NA
"21631",512266,2,"marketing",16,155000,"2014-11-03","2015-08-28"
"21632",201765,10,"sales",17,160000,"2014-02-10","2015-02-27"
"21633",922978,1,"engineer",29,325000,"2012-08-27",NA
"21634",403209,1,"data_science",9,202000,"2012-04-19","2015-04-06"
"21635",251358,4,"customer_service",6,55000,"2013-06-03","2014-05-02"
"21636",856596,1,"customer_service",26,113000,"2013-04-22","2015-03-06"
"21637",245361,3,"customer_service",19,99000,"2015-06-08",NA
"21638",775992,5,"customer_service",8,61000,"2014-07-14","2015-07-31"
"21639",676893,4,"marketing",7,1e+05,"2015-10-07",NA
"21640",111591,1,"customer_service",12,86000,"2012-07-09",NA
"21641",285827,2,"sales",14,135000,"2013-03-12","2014-01-17"
"21642",561553,2,"design",26,211000,"2012-10-29",NA
"21643",849233,2,"engineer",5,193000,"2013-11-18","2014-10-31"
"21644",627416,7,"engineer",28,249000,"2012-07-06",NA
"21645",661253,5,"customer_service",16,86000,"2014-05-27",NA
"21646",817258,2,"sales",5,126000,"2014-05-27","2015-05-15"
"21647",847740,3,"marketing",14,102000,"2013-05-06",NA
"21648",157698,4,"customer_service",26,96000,"2012-03-05","2014-02-14"
"21649",217542,5,"customer_service",27,92000,"2013-06-24","2015-09-25"
"21650",468357,5,"sales",7,101000,"2015-07-20",NA
"21651",52541,1,"sales",15,2e+05,"2013-04-15","2014-01-31"
"21652",131044,3,"customer_service",18,95000,"2014-12-17",NA
"21653",511241,1,"customer_service",19,129000,"2012-09-17",NA
"21654",403353,1,"marketing",20,217000,"2012-02-06",NA
"21655",82740,10,"sales",4,37000,"2015-09-21",NA
"21656",797821,1,"sales",14,137000,"2011-02-22","2015-01-21"
"21657",614867,1,"data_science",3,86000,"2013-01-24",NA
"21658",336283,5,"sales",24,175000,"2015-05-27",NA
"21659",754495,2,"customer_service",9,80000,"2012-12-03","2014-01-03"
"21660",508748,2,"marketing",11,125000,"2011-11-07","2012-11-30"
"21661",336113,9,"marketing",4,45000,"2015-02-02","2015-11-27"
"21662",494654,9,"marketing",21,131000,"2012-07-09","2015-02-27"
"21663",653504,3,"engineer",13,149000,"2012-03-19","2013-03-22"
"21664",597819,9,"marketing",13,119000,"2011-04-04","2012-04-20"
"21665",989675,3,"engineer",17,242000,"2012-08-01","2013-08-16"
"21666",310674,4,"data_science",20,193000,"2011-10-10","2012-10-26"
"21667",203133,1,"marketing",6,130000,"2012-11-19",NA
"21668",156615,1,"customer_service",21,136000,"2012-10-29","2014-10-17"
"21669",139424,1,"marketing",25,209000,"2014-08-25",NA
"21670",93854,2,"customer_service",2,30000,"2011-01-25","2013-02-08"
"21671",92219,1,"design",28,191000,"2013-11-11",NA
"21672",597336,1,"sales",16,214000,"2012-10-08","2013-08-30"
"21673",530577,3,"customer_service",2,28000,"2012-09-17","2014-10-31"
"21674",181899,1,"data_science",22,293000,"2013-12-16",NA
"21675",463162,1,"customer_service",7,78000,"2012-11-06","2013-12-06"
"21676",32932,9,"customer_service",11,65000,"2013-01-07","2014-10-03"
"21677",916993,2,"customer_service",29,132000,"2012-07-02","2013-07-05"
"21678",974055,10,"sales",18,165000,"2014-11-28",NA
"21679",889040,1,"sales",23,199000,"2013-05-28","2014-05-16"
"21680",229594,1,"engineer",12,194000,"2011-09-19",NA
"21681",946619,1,"data_science",25,304000,"2012-04-02",NA
"21682",248965,7,"data_science",21,276000,"2014-08-25",NA
"21683",407524,1,"customer_service",14,69000,"2013-09-18","2014-08-15"
"21684",557145,1,"sales",10,109000,"2013-04-08","2014-05-09"
"21685",764041,1,"marketing",11,132000,"2013-09-23",NA
"21686",877830,5,"marketing",19,157000,"2015-03-17",NA
"21687",287102,1,"customer_service",19,114000,"2014-10-06","2015-10-02"
"21688",774184,5,"customer_service",13,62000,"2013-02-11","2014-04-04"
"21689",565771,1,"customer_service",21,120000,"2012-10-15","2013-11-29"
"21690",625865,10,"engineer",25,251000,"2015-11-02",NA
"21691",684469,3,"marketing",3,43000,"2014-04-29","2015-06-26"
"21692",719965,1,"design",25,193000,"2015-01-06",NA
"21693",41514,2,"sales",14,120000,"2015-08-17",NA
"21694",856698,4,"customer_service",18,101000,"2012-01-09","2015-09-17"
"21695",184623,2,"data_science",11,169000,"2013-06-24","2014-06-20"
"21696",167658,4,"customer_service",16,92000,"2012-12-03","2013-09-20"
"21697",734307,1,"sales",24,184000,"2013-07-08",NA
"21698",563731,1,"data_science",25,311000,"2013-01-07",NA
"21699",445722,4,"sales",18,173000,"2013-03-04","2014-03-07"
"21700",19693,7,"customer_service",29,89000,"2014-03-03",NA
"21701",695351,1,"customer_service",13,79000,"2014-10-22",NA
"21702",296436,3,"engineer",12,154000,"2012-11-14","2013-11-29"
"21703",963940,1,"sales",2,41000,"2014-09-22",NA
"21704",735112,1,"data_science",11,214000,"2011-06-06","2013-04-19"
"21705",36272,10,"engineer",8,170000,"2014-02-05",NA
"21706",985109,6,"marketing",6,111000,"2013-03-13","2014-01-30"
"21707",617907,5,"data_science",20,226000,"2014-06-02",NA
"21708",216324,2,"customer_service",23,126000,"2013-09-03",NA
"21709",579780,2,"data_science",23,297000,"2015-09-21",NA
"21710",359904,1,"data_science",3,85000,"2013-04-08","2014-05-09"
"21711",936701,1,"customer_service",20,103000,"2012-05-01","2015-07-17"
"21712",449067,1,"engineer",13,169000,"2015-05-26",NA
"21713",256108,6,"marketing",20,172000,"2012-10-08","2013-11-15"
"21714",152157,5,"marketing",3,45000,"2011-07-20","2012-06-29"
"21715",466265,1,"customer_service",5,85000,"2013-04-08","2015-01-02"
"21716",418598,6,"engineer",17,252000,"2014-01-21",NA
"21717",651351,2,"marketing",22,205000,"2013-11-11","2014-12-05"
"21718",261063,4,"sales",12,98000,"2015-03-02",NA
"21719",221589,1,"data_science",10,208000,"2013-06-20","2014-05-30"
"21720",955062,3,"customer_service",2,23000,"2014-06-30","2015-09-25"
"21721",929229,1,"customer_service",20,155000,"2013-08-07","2014-06-13"
"21722",183502,1,"data_science",27,329000,"2011-03-14","2012-04-27"
"21723",81826,5,"marketing",19,144000,"2012-07-02","2013-08-02"
"21724",290266,10,"engineer",12,173000,"2011-02-28","2012-04-09"
"21725",325955,1,"data_science",20,288000,"2013-11-14",NA
"21726",498682,4,"marketing",2,42000,"2012-08-06","2013-07-26"
"21727",15681,1,"engineer",13,225000,"2012-01-17","2013-03-01"
"21728",563395,3,"marketing",18,158000,"2011-12-27","2013-06-07"
"21729",267683,2,"customer_service",13,92000,"2011-04-21","2015-04-10"
"21730",167510,2,"engineer",19,321000,"2015-06-08",NA
"21731",2925,8,"customer_service",3,23000,"2013-11-11","2014-11-14"
"21732",200540,6,"engineer",15,258000,"2012-12-10","2014-12-05"
"21733",635002,1,"sales",27,174000,"2011-08-29","2013-06-07"
"21734",69169,2,"customer_service",7,81000,"2013-06-24","2015-02-20"
"21735",570037,2,"design",24,196000,"2014-08-18",NA
"21736",244426,5,"data_science",8,193000,"2014-10-01",NA
"21737",630653,3,"marketing",27,179000,"2013-12-16","2015-10-16"
"21738",855236,2,"engineer",19,309000,"2012-01-17",NA
"21739",283930,4,"customer_service",23,78000,"2014-02-18",NA
"21740",513881,2,"customer_service",1,28000,"2012-04-16","2013-04-12"
"21741",721608,4,"marketing",16,159000,"2011-09-19","2014-01-31"
"21742",232207,8,"engineer",11,152000,"2013-03-25","2014-10-17"
"21743",320533,2,"customer_service",5,71000,"2015-09-08",NA
"21744",571072,9,"data_science",2,55000,"2013-02-11","2014-02-07"
"21745",525265,1,"customer_service",5,72000,"2012-12-31","2014-02-07"
"21746",541025,1,"customer_service",11,90000,"2013-10-21","2014-10-10"
"21747",165547,4,"engineer",18,284000,"2014-07-21",NA
"21748",952687,7,"engineer",5,154000,"2011-06-06","2012-04-20"
"21749",153852,8,"customer_service",20,105000,"2011-03-07","2014-09-19"
"21750",213499,2,"customer_service",1,29000,"2013-10-14",NA
"21751",416552,1,"customer_service",19,134000,"2011-11-23","2015-02-20"
"21752",743079,5,"customer_service",25,99000,"2012-02-21","2013-03-01"
"21753",262708,6,"customer_service",24,99000,"2011-06-13","2012-07-13"
"21754",885275,2,"engineer",3,79000,"2011-07-26","2014-07-18"
"21755",783920,1,"customer_service",13,82000,"2012-05-07","2013-05-24"
"21756",937018,5,"engineer",19,277000,"2011-03-14","2015-11-13"
"21757",945461,2,"marketing",10,127000,"2011-11-21","2012-11-16"
"21758",593272,1,"marketing",20,203000,"2011-10-03","2012-11-16"
"21759",679218,1,"marketing",25,219000,"2011-07-11","2013-05-17"
"21760",986665,8,"data_science",8,168000,"2013-04-15",NA
"21761",919643,1,"data_science",28,328000,"2014-03-17",NA
"21762",197118,2,"customer_service",26,126000,"2012-09-18",NA
"21763",966909,10,"customer_service",17,89000,"2011-03-14","2012-12-28"
"21764",698480,1,"data_science",5,181000,"2013-04-15",NA
"21765",763506,8,"customer_service",1,23000,"2013-01-14",NA
"21766",562656,1,"engineer",6,182000,"2013-06-24",NA
"21767",837023,1,"data_science",6,171000,"2013-02-25",NA
"21768",564079,7,"design",8,113000,"2013-08-05","2014-06-27"
"21769",8267,1,"engineer",11,214000,"2013-09-09",NA
"21770",676596,4,"sales",19,175000,"2011-09-26","2013-06-28"
"21771",274583,1,"customer_service",15,117000,"2015-10-13",NA
"21772",614205,4,"engineer",7,158000,"2014-12-29",NA
"21773",126334,4,"sales",9,116000,"2014-09-09",NA
"21774",840862,1,"sales",24,183000,"2011-09-12","2012-08-31"
"21775",131188,4,"data_science",8,182000,"2011-06-28","2014-06-06"
"21776",905081,7,"sales",5,106000,"2014-07-16","2015-07-16"
"21777",864308,4,"customer_service",19,105000,"2012-01-09","2012-12-07"
"21778",89849,1,"design",26,188000,"2013-08-12","2014-09-05"
"21779",881653,2,"customer_service",12,78000,"2015-06-08",NA
"21780",959027,6,"customer_service",26,102000,"2015-03-09",NA
"21781",991699,1,"customer_service",15,119000,"2014-11-03","2015-09-18"
"21782",749674,2,"customer_service",16,120000,"2011-01-24","2014-02-14"
"21783",529595,9,"customer_service",2,31000,"2014-06-30",NA
"21784",355012,2,"marketing",26,190000,"2014-06-25",NA
"21785",345312,8,"engineer",15,223000,"2013-08-05",NA
"21786",993793,7,"engineer",19,264000,"2012-07-09","2015-02-27"
"21787",236377,8,"sales",5,113000,"2013-02-19","2015-06-12"
"21788",930644,2,"data_science",14,163000,"2012-05-29","2013-07-19"
"21789",520814,10,"customer_service",22,91000,"2013-07-02",NA
"21790",499516,2,"customer_service",10,84000,"2013-09-18",NA
"21791",317129,5,"sales",6,111000,"2012-06-25",NA
"21792",176376,1,"customer_service",24,116000,"2014-02-24","2015-01-16"
"21793",521221,3,"sales",7,104000,"2015-03-30",NA
"21794",651653,2,"engineer",1,86000,"2014-12-29",NA
"21795",343376,6,"customer_service",25,79000,"2015-11-16",NA
"21796",788119,3,"customer_service",12,66000,"2014-08-25",NA
"21797",121161,1,"marketing",12,136000,"2012-10-31","2013-11-08"
"21798",503587,2,"sales",10,127000,"2015-09-29",NA
"21799",519249,5,"data_science",14,189000,"2012-05-16","2015-06-12"
"21800",557506,10,"marketing",4,43000,"2014-09-17",NA
"21801",265405,1,"customer_service",3,33000,"2011-08-01","2013-11-01"
"21802",935254,4,"customer_service",15,93000,"2014-08-18","2015-09-25"
"21803",341713,1,"design",15,215000,"2012-09-10","2013-10-04"
"21804",967507,1,"sales",11,127000,"2013-07-15","2014-07-18"
"21805",405327,9,"engineer",9,160000,"2014-09-08","2015-08-14"
"21806",94872,1,"engineer",10,193000,"2012-01-25","2014-01-17"
"21807",975963,9,"sales",9,107000,"2015-11-09",NA
"21808",460060,1,"customer_service",7,97000,"2013-05-06","2014-04-21"
"21809",481158,7,"customer_service",2,21000,"2014-05-19","2015-04-01"
"21810",800133,5,"engineer",13,170000,"2012-04-23","2014-05-30"
"21811",70708,3,"design",5,113000,"2013-08-12","2014-08-08"
"21812",418126,2,"customer_service",29,98000,"2013-08-19",NA
"21813",999082,2,"engineer",8,195000,"2012-11-26",NA
"21814",195138,1,"sales",28,206000,"2014-10-27",NA
"21815",499962,4,"marketing",11,119000,"2014-06-16",NA
"21816",456372,1,"engineer",11,208000,"2012-05-14","2013-06-28"
"21817",840955,1,"customer_service",9,74000,"2014-08-26",NA
"21818",298765,9,"sales",26,148000,"2012-03-26","2014-03-07"
"21819",645656,2,"customer_service",5,73000,"2011-04-04","2012-05-04"
"21820",97574,5,"data_science",12,161000,"2015-02-17",NA
"21821",674697,9,"customer_service",12,63000,"2012-12-31",NA
"21822",515674,1,"customer_service",1,26000,"2015-08-12",NA
"21823",626300,5,"customer_service",4,26000,"2013-11-11",NA
"21824",247404,3,"data_science",15,223000,"2012-02-13","2013-12-13"
"21825",999227,1,"data_science",1,72000,"2011-10-10","2013-10-11"
"21826",406288,1,"customer_service",26,124000,"2015-02-09",NA
"21827",154561,1,"marketing",2,42000,"2011-06-01","2013-05-24"
"21828",294196,1,"data_science",25,298000,"2012-04-02","2014-06-25"
"21829",676008,3,"data_science",4,61000,"2013-09-23","2014-10-31"
"21830",21064,1,"sales",14,128000,"2014-10-13","2015-09-18"
"21831",56618,3,"data_science",15,241000,"2012-02-27","2013-02-08"
"21832",797046,1,"design",18,189000,"2012-08-06","2013-05-09"
"21833",763357,5,"marketing",9,106000,"2013-03-11","2014-02-14"
"21834",803094,8,"customer_service",19,102000,"2013-10-14","2015-01-06"
"21835",295485,3,"sales",5,117000,"2013-04-10","2014-04-11"
"21836",355055,1,"customer_service",15,114000,"2014-08-12","2015-08-21"
"21837",290938,3,"design",2,39000,"2014-07-29",NA
"21838",195444,8,"customer_service",5,59000,"2014-12-01",NA
"21839",166115,1,"engineer",16,303000,"2014-02-18",NA
"21840",279992,1,"data_science",16,358000,"2014-11-24",NA
"21841",107724,4,"engineer",6,130000,"2015-03-09",NA
"21842",40470,2,"data_science",21,297000,"2011-04-25","2012-12-21"
"21843",124573,2,"customer_service",19,118000,"2012-04-02","2013-02-15"
"21844",937911,1,"customer_service",21,105000,"2012-06-04","2015-07-06"
"21845",217650,1,"marketing",11,137000,"2011-05-09","2013-02-15"
"21846",952724,4,"customer_service",29,94000,"2015-08-24",NA
"21847",793565,1,"sales",18,194000,"2015-10-05",NA
"21848",177826,1,"design",12,122000,"2013-07-29",NA
"21849",448577,4,"data_science",23,275000,"2011-10-03","2013-08-09"
"21850",672308,1,"marketing",26,207000,"2011-02-14","2014-04-21"
"21851",90545,1,"sales",6,127000,"2012-07-23","2015-07-10"
"21852",529507,2,"data_science",5,183000,"2012-09-10",NA
"21853",902318,2,"sales",13,134000,"2015-06-29",NA
"21854",530132,10,"data_science",20,215000,"2013-12-02",NA
"21855",876481,9,"sales",5,86000,"2013-10-07","2015-09-25"
"21856",920766,4,"design",13,109000,"2014-02-05","2014-12-19"
"21857",858875,1,"data_science",8,201000,"2014-11-03","2015-10-09"
"21858",184212,3,"engineer",22,229000,"2014-12-17",NA
"21859",501728,1,"design",18,177000,"2011-10-31","2014-11-07"
"21860",104041,9,"data_science",11,133000,"2011-09-12","2012-10-05"
"21861",682685,6,"sales",24,154000,"2012-04-16","2013-04-01"
"21862",392313,2,"engineer",3,79000,"2015-04-13",NA
"21863",352245,6,"customer_service",14,63000,"2014-08-18",NA
"21864",403909,10,"sales",21,151000,"2012-02-14","2013-03-08"
"21865",250539,1,"engineer",21,297000,"2015-11-30",NA
"21866",498466,1,"customer_service",23,102000,"2015-11-09",NA
"21867",969025,10,"sales",26,159000,"2012-07-23","2013-06-07"
"21868",305156,3,"data_science",19,228000,"2011-05-23","2014-03-14"
"21869",718755,6,"data_science",27,252000,"2011-10-17","2014-11-21"
"21870",97984,1,"marketing",16,198000,"2015-09-08",NA
"21871",107719,1,"marketing",10,121000,"2011-06-13","2012-07-27"
"21872",635727,1,"customer_service",18,104000,"2015-04-27",NA
"21873",199043,2,"marketing",1,54000,"2014-11-24",NA
"21874",573354,9,"engineer",17,242000,"2013-01-14",NA
"21875",217444,4,"engineer",12,155000,"2013-09-16","2015-08-21"
"21876",225712,1,"sales",3,44000,"2012-06-11","2014-03-14"
"21877",852917,1,"sales",16,210000,"2015-07-06",NA
"21878",868988,2,"customer_service",22,131000,"2012-12-10","2013-12-27"
"21879",111796,5,"engineer",14,175000,"2015-11-09",NA
"21880",992633,6,"engineer",24,197000,"2015-07-15",NA
"21881",629692,9,"engineer",2,58000,"2012-10-08",NA
"21882",198018,5,"design",23,202000,"2012-05-07","2013-03-01"
"21883",729445,9,"engineer",2,63000,"2014-11-03",NA
"21884",67071,1,"customer_service",9,91000,"2013-03-12","2015-03-13"
"21885",10752,3,"sales",5,101000,"2013-08-12","2014-07-18"
"21886",162008,1,"marketing",23,161000,"2013-03-07",NA
"21887",333673,1,"customer_service",21,129000,"2014-11-05",NA
"21888",491696,4,"data_science",14,127000,"2011-01-24","2014-08-01"
"21889",46973,2,"marketing",14,146000,"2013-02-19","2015-05-22"
"21890",877593,10,"sales",9,108000,"2014-01-13","2015-01-16"
"21891",700256,3,"engineer",21,213000,"2013-10-09",NA
"21892",73969,1,"sales",11,132000,"2012-05-14","2013-04-12"
"21893",722742,9,"design",29,146000,"2011-03-14","2012-02-03"
"21894",189699,9,"data_science",8,151000,"2014-08-18","2015-09-11"
"21895",937809,2,"engineer",17,327000,"2014-11-24",NA
"21896",772870,7,"sales",26,165000,"2014-03-24","2015-02-06"
"21897",757674,4,"design",5,79000,"2011-05-23","2012-09-21"
"21898",55746,1,"engineer",8,183000,"2015-11-23",NA
"21899",883228,4,"engineer",16,215000,"2012-02-07","2014-07-25"
"21900",596009,3,"engineer",7,132000,"2012-01-03","2014-09-12"
"21901",198520,1,"customer_service",6,91000,"2015-09-14",NA
"21902",498446,1,"sales",10,127000,"2011-04-04","2015-02-06"
"21903",268443,6,"customer_service",3,22000,"2015-01-26",NA
"21904",768695,6,"customer_service",13,58000,"2015-08-31",NA
"21905",577998,5,"sales",12,110000,"2013-04-08","2014-02-07"
"21906",660150,3,"engineer",12,154000,"2011-12-19","2012-11-09"
"21907",722086,3,"customer_service",9,70000,"2012-05-29","2013-04-30"
"21908",329505,2,"design",2,44000,"2012-08-06",NA
"21909",262837,3,"customer_service",17,103000,"2012-04-23","2015-11-27"
"21910",154893,2,"sales",1,49000,"2014-08-21","2015-08-07"
"21911",158465,8,"customer_service",3,25000,"2015-04-22",NA
"21912",688085,1,"engineer",11,145000,"2015-01-26",NA
"21913",655472,2,"design",6,143000,"2012-04-02","2015-06-05"
"21914",614755,7,"engineer",4,68000,"2013-09-30",NA
"21915",454462,6,"marketing",3,38000,"2015-11-09",NA
"21916",988013,1,"customer_service",19,125000,"2015-05-05",NA
"21917",157034,2,"sales",3,47000,"2014-07-07",NA
"21918",27464,1,"customer_service",12,94000,"2014-11-10","2015-11-06"
"21919",162531,4,"sales",26,146000,"2012-12-31","2013-12-27"
"21920",188862,1,"design",10,122000,"2013-12-23",NA
"21921",915158,1,"data_science",3,82000,"2015-10-06",NA
"21922",576657,6,"engineer",17,270000,"2011-02-28","2012-03-09"
"21923",702479,7,"data_science",7,140000,"2011-12-27","2013-08-30"
"21924",485712,1,"sales",18,190000,"2012-10-31","2015-09-11"
"21925",100024,1,"marketing",6,134000,"2015-04-29",NA
"21926",572090,1,"marketing",23,2e+05,"2014-04-23",NA
"21927",811521,1,"customer_service",22,114000,"2011-07-18","2012-08-17"
"21928",935902,1,"customer_service",24,119000,"2012-11-12",NA
"21929",156488,1,"customer_service",24,121000,"2015-06-22",NA
"21930",682021,2,"customer_service",29,104000,"2014-05-27","2015-05-22"
"21931",458448,2,"customer_service",4,32000,"2013-06-19",NA
"21932",662887,8,"data_science",1,59000,"2011-09-12","2014-11-07"
"21933",760626,1,"design",4,50000,"2013-07-01","2015-02-27"
"21934",717435,4,"data_science",25,246000,"2011-10-24","2015-05-22"
"21935",262065,1,"data_science",29,281000,"2014-08-04",NA
"21936",112018,3,"data_science",19,232000,"2011-11-15","2013-09-06"
"21937",307836,1,"marketing",28,190000,"2012-10-01",NA
"21938",919061,1,"customer_service",3,32000,"2014-05-27",NA
"21939",130622,9,"design",23,155000,"2013-12-30",NA
"21940",29111,2,"design",27,176000,"2013-08-19","2014-10-10"
"21941",559172,1,"engineer",2,73000,"2012-07-23","2015-04-10"
"21942",703993,7,"sales",18,172000,"2015-10-12",NA
"21943",698721,7,"data_science",7,163000,"2012-01-17","2012-11-02"
"21944",460653,3,"data_science",2,66000,"2015-07-28",NA
"21945",596888,7,"marketing",28,145000,"2014-02-03",NA
"21946",309300,1,"customer_service",27,112000,"2012-02-13","2015-09-18"
"21947",605893,1,"customer_service",19,119000,"2011-11-07","2015-11-20"
"21948",926389,2,"marketing",5,103000,"2012-07-09","2014-02-28"
"21949",95805,2,"sales",3,48000,"2014-04-21","2015-04-17"
"21950",960137,2,"engineer",9,199000,"2015-08-24",NA
"21951",331099,4,"customer_service",7,62000,"2014-10-06",NA
"21952",351287,5,"customer_service",11,56000,"2015-03-23",NA
"21953",601426,1,"customer_service",13,68000,"2013-08-26","2014-10-17"
"21954",668873,2,"engineer",12,173000,"2014-06-23",NA
"21955",947292,2,"customer_service",6,91000,"2015-06-22",NA
"21956",903665,1,"data_science",8,162000,"2014-05-27",NA
"21957",244642,1,"sales",16,230000,"2014-05-27","2015-09-14"
"21958",570257,4,"customer_service",12,70000,"2012-06-18","2015-05-15"
"21959",38874,1,"sales",27,208000,"2011-03-21","2015-05-29"
"21960",747727,3,"customer_service",8,49000,"2015-08-19",NA
"21961",173559,6,"data_science",17,232000,"2012-05-07","2013-04-01"
"21962",225727,3,"engineer",28,234000,"2011-11-21","2015-01-16"
